Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,w_nominal.x,w_nominal.y,w_nominal.z,w_gust.x,w_gust.y,w_gust.z
1714704118.9725149,1944,0,0,,6.789260387420654,6.789260387420654,6.789260387420654,0.0,0.0,0.0
1714704118.9791734,1945,0,0,,6.798590660095215,6.798590660095215,6.798590660095215,0.0,0.0,0.0
1714704118.9859056,1946,0,0,,6.807875156402588,6.807875156402588,6.807875156402588,0.0,0.0,0.0
1714704118.992641,1947,0,0,,6.817114353179932,6.817114353179932,6.817114353179932,0.0,0.0,0.0
1714704118.9990938,1948,0,0,,6.8263068199157715,6.8263068199157715,6.8263068199157715,0.0,0.0,0.0
1714704119.0058312,1949,0,0,,6.835452079772949,6.835452079772949,6.835452079772949,0.0,0.0,0.0
1714704119.0125923,1950,0,0,,6.844550609588623,6.844550609588623,6.844550609588623,0.0,0.0,0.0
1714704119.0191875,1951,0,0,,6.853600978851318,6.853600978851318,6.853600978851318,0.0,0.0,0.0
1714704119.025885,1952,0,0,,6.862604141235352,6.862604141235352,6.862604141235352,0.0,0.0,0.0
1714704119.0324917,1953,0,0,,6.87155818939209,6.87155818939209,6.87155818939209,0.0,0.0,0.0
1714704119.0392544,1954,0,0,,6.88046407699585,6.88046407699585,6.88046407699585,0.0,0.0,0.0
1714704119.0463655,1955,0,0,,6.889320373535156,6.889320373535156,6.889320373535156,0.0,0.0,0.0
1714704119.0524602,1956,0,0,,6.89812707901001,6.89812707901001,6.89812707901001,0.0,0.0,0.0
1714704119.0591607,1957,0,0,,6.906883716583252,6.906883716583252,6.906883716583252,0.0,0.0,0.0
1714704119.0657535,1958,0,0,,6.915590286254883,6.915590286254883,6.915590286254883,0.0,0.0,0.0
1714704119.0725987,1959,0,0,,6.924245834350586,6.924245834350586,6.924245834350586,0.0,0.0,0.0
1714704119.0792232,1960,0,0,,6.932850360870361,6.932850360870361,6.932850360870361,0.0,0.0,0.0
1714704119.0857663,1961,0,0,,6.941403388977051,6.941403388977051,6.941403388977051,0.0,0.0,0.0
1714704119.0925653,1962,0,0,,6.949904441833496,6.949904441833496,6.949904441833496,0.0,0.0,0.0
1714704119.0990953,1963,0,0,,6.958353042602539,6.958353042602539,6.958353042602539,0.0,0.0,0.0
1714704119.105841,1964,0,0,,6.966749668121338,6.966749668121338,6.966749668121338,0.0,0.0,0.0
1714704119.1125906,1965,0,0,,6.97509241104126,6.97509241104126,6.97509241104126,0.0,0.0,0.0
1714704119.1190438,1966,0,0,,6.983382225036621,6.983382225036621,6.983382225036621,0.0,0.0,0.0
1714704119.125892,1967,0,0,,6.9916181564331055,6.9916181564331055,6.9916181564331055,0.0,0.0,0.0
1714704119.1324842,1968,0,0,,6.999800205230713,6.999800205230713,6.999800205230713,0.0,0.0,0.0
1714704119.1391308,1969,0,0,,7.007927417755127,7.007927417755127,7.007927417755127,0.0,0.0,0.0
1714704119.1457577,1970,0,0,,7.015999794006348,7.015999794006348,7.015999794006348,0.0,0.0,0.0
1714704119.1525192,1971,0,0,,7.024016857147217,7.024016857147217,7.024016857147217,0.0,0.0,0.0
1714704119.1591253,1972,0,0,,7.031978607177734,7.031978607177734,7.031978607177734,0.0,0.0,0.0
1714704119.1658137,1973,0,0,,7.039884567260742,7.039884567260742,7.039884567260742,0.0,0.0,0.0
1714704119.1724997,1974,0,0,,7.047733783721924,7.047733783721924,7.047733783721924,0.0,0.0,0.0
1714704119.179019,1975,0,0,,7.055526256561279,7.055526256561279,7.055526256561279,0.0,0.0,0.0
1714704119.1857364,1976,0,0,,7.063262462615967,7.063262462615967,7.063262462615967,0.0,0.0,0.0
1714704119.1924665,1977,0,0,,7.0709404945373535,7.0709404945373535,7.0709404945373535,0.0,0.0,0.0
1714704119.1990273,1978,0,0,,7.078561305999756,7.078561305999756,7.078561305999756,0.0,0.0,0.0
1714704119.2057774,1979,0,0,,7.086124420166016,7.086124420166016,7.086124420166016,0.0,0.0,0.0
1714704119.212484,1980,0,0,,7.093628883361816,7.093628883361816,7.093628883361816,0.0,0.0,0.0
1714704119.2190592,1981,0,0,,7.101074695587158,7.101074695587158,7.101074695587158,0.0,0.0,0.0
1714704119.2257178,1982,0,0,,7.108461380004883,7.108461380004883,7.108461380004883,0.0,0.0,0.0
1714704119.2325063,1983,0,0,,7.11578893661499,7.11578893661499,7.11578893661499,0.0,0.0,0.0
1714704119.2390783,1984,0,0,,7.123056888580322,7.123056888580322,7.123056888580322,0.0,0.0,0.0
1714704119.2457194,1985,0,0,,7.130264759063721,7.130264759063721,7.130264759063721,0.0,0.0,0.0
1714704119.2524726,1986,0,0,,7.137411594390869,7.137411594390869,7.137411594390869,0.0,0.0,0.0
1714704119.2590277,1987,0,0,,7.1444993019104,7.1444993019104,7.1444993019104,0.0,0.0,0.0
1714704119.2656934,1988,0,0,,7.151525020599365,7.151525020599365,7.151525020599365,0.0,0.0,0.0
1714704119.272481,1989,0,0,,7.158490180969238,7.158490180969238,7.158490180969238,0.0,0.0,0.0
1714704119.279033,1990,0,0,,7.165392875671387,7.165392875671387,7.165392875671387,0.0,0.0,0.0
1714704119.2858176,1991,0,0,,7.172234058380127,7.172234058380127,7.172234058380127,0.0,0.0,0.0
1714704119.292445,1992,0,0,,7.179013252258301,7.179013252258301,7.179013252258301,0.0,0.0,0.0
1714704119.2990284,1993,0,0,,7.18572998046875,7.18572998046875,7.18572998046875,0.0,0.0,0.0
1714704119.3058,1994,0,0,,7.192384243011475,7.192384243011475,7.192384243011475,0.0,0.0,0.0
1714704119.3124714,1995,0,0,,7.198974609375,7.198974609375,7.198974609375,0.0,0.0,0.0
1714704119.3190453,1996,0,0,,7.205502033233643,7.205502033233643,7.205502033233643,0.0,0.0,0.0
1714704119.3257382,1997,0,0,,7.211966514587402,7.211966514587402,7.211966514587402,0.0,0.0,0.0
1714704119.3325062,1998,0,0,,7.2183661460876465,7.2183661460876465,7.2183661460876465,0.0,0.0,0.0
1714704119.3390608,1999,0,0,,7.224701881408691,7.224701881408691,7.224701881408691,0.0,0.0,0.0
1714704119.3457508,2000,0,0,,7.230973243713379,7.230973243713379,7.230973243713379,0.0,0.0,0.0
1714704119.3525236,2001,0,0,,7.237179756164551,7.237179756164551,7.237179756164551,0.0,0.0,0.0
1714704119.3590343,2002,0,0,,7.243320941925049,7.243320941925049,7.243320941925049,0.0,0.0,0.0
1714704119.3657577,2003,0,0,,7.249396800994873,7.249396800994873,7.249396800994873,0.0,0.0,0.0
1714704119.3724332,2004,0,0,,7.255407333374023,7.255407333374023,7.255407333374023,0.0,0.0,0.0
1714704119.3790479,2005,0,0,,7.261352062225342,7.261352062225342,7.261352062225342,0.0,0.0,0.0
1714704119.3857372,2006,0,0,,7.26723051071167,7.26723051071167,7.26723051071167,0.0,0.0,0.0
1714704119.392412,2007,0,0,,7.273042678833008,7.273042678833008,7.273042678833008,0.0,0.0,0.0
1714704119.3990467,2008,0,0,,7.278788089752197,7.278788089752197,7.278788089752197,0.0,0.0,0.0
1714704119.4057136,2009,0,0,,7.284466743469238,7.284466743469238,7.284466743469238,0.0,0.0,0.0
1714704119.4124553,2010,0,0,,7.2900776863098145,7.2900776863098145,7.2900776863098145,0.0,0.0,0.0
1714704119.4190958,2011,0,0,,7.295621871948242,7.295621871948242,7.295621871948242,0.0,0.0,0.0
1714704119.4258008,2012,0,0,,7.301098823547363,7.301098823547363,7.301098823547363,0.0,0.0,0.0
1714704119.4324834,2013,0,0,,7.306506633758545,7.306506633758545,7.306506633758545,0.0,0.0,0.0
1714704119.4390554,2014,0,0,,7.31184720993042,7.31184720993042,7.31184720993042,0.0,0.0,0.0
1714704119.4457414,2015,0,0,,7.317119121551514,7.317119121551514,7.317119121551514,0.0,0.0,0.0
1714704119.452563,2016,0,0,,7.322322368621826,7.322322368621826,7.322322368621826,0.0,0.0,0.0
1714704119.4592452,2017,0,0,,7.327456951141357,7.327456951141357,7.327456951141357,0.0,0.0,0.0
1714704119.4659185,2018,0,0,,7.332522392272949,7.332522392272949,7.332522392272949,0.0,0.0,0.0
1714704119.4725657,2019,0,0,,7.337518215179443,7.337518215179443,7.337518215179443,0.0,0.0,0.0
1714704119.4791827,2020,0,0,,7.342445373535156,7.342445373535156,7.342445373535156,0.0,0.0,0.0
1714704119.485731,2021,0,0,,7.347301959991455,7.347301959991455,7.347301959991455,0.0,0.0,0.0
1714704119.4926727,2022,0,0,,7.352088928222656,7.352088928222656,7.352088928222656,0.0,0.0,0.0
1714704119.4991155,2023,0,0,,7.356805324554443,7.356805324554443,7.356805324554443,0.0,0.0,0.0
1714704119.5058613,2024,0,0,,7.361452102661133,7.361452102661133,7.361452102661133,0.0,0.0,0.0
1714704119.5125804,2025,0,0,,7.366028308868408,7.366028308868408,7.366028308868408,0.0,0.0,0.0
1714704119.5190501,2026,0,0,,7.370532989501953,7.370532989501953,7.370532989501953,0.0,0.0,0.0
1714704119.5261173,2027,0,0,,7.374967098236084,7.374967098236084,7.374967098236084,0.0,0.0,0.0
1714704119.5328028,2028,0,0,,7.379330158233643,7.379330158233643,7.379330158233643,0.0,0.0,0.0
1714704119.539268,2029,0,0,,7.383621692657471,7.383621692657471,7.383621692657471,0.0,0.0,0.0
1714704119.5460098,2030,0,0,,7.387841701507568,7.387841701507568,7.387841701507568,0.0,0.0,0.0
1714704119.5525732,2031,0,0,,7.3919901847839355,7.3919901847839355,7.3919901847839355,0.0,0.0,0.0
1714704119.5592864,2032,0,0,,7.396066188812256,7.396066188812256,7.396066188812256,0.0,0.0,0.0
1714704119.5658019,2033,0,0,,7.4000701904296875,7.4000701904296875,7.4000701904296875,0.0,0.0,0.0
1714704119.572768,2034,0,0,,7.4040021896362305,7.4040021896362305,7.4040021896362305,0.0,0.0,0.0
1714704119.5792048,2035,0,0,,7.407861709594727,7.407861709594727,7.407861709594727,0.0,0.0,0.0
1714704119.5859032,2036,0,0,,7.411648273468018,7.411648273468018,7.411648273468018,0.0,0.0,0.0
1714704119.5927691,2037,0,0,,7.415362358093262,7.415362358093262,7.415362358093262,0.0,0.0,0.0
1714704119.5991158,2038,0,0,,7.419003963470459,7.419003963470459,7.419003963470459,0.0,0.0,0.0
1714704119.605875,2039,0,0,,7.422571182250977,7.422571182250977,7.422571182250977,0.0,0.0,0.0
1714704119.6125262,2040,0,0,,7.426065921783447,7.426065921783447,7.426065921783447,0.0,0.0,0.0
1714704119.6190853,2041,0,0,,7.429487228393555,7.429487228393555,7.429487228393555,0.0,0.0,0.0
1714704119.6259904,2042,0,0,,7.432834625244141,7.432834625244141,7.432834625244141,0.0,0.0,0.0
1714704119.632728,2043,0,0,,7.436108589172363,7.436108589172363,7.436108589172363,0.0,0.0,0.0
1714704119.639248,2044,0,0,,7.4393086433410645,7.4393086433410645,7.4393086433410645,0.0,0.0,0.0
1714704119.6459153,2045,0,0,,7.442434310913086,7.442434310913086,7.442434310913086,0.0,0.0,0.0
1714704119.652567,2046,0,0,,7.445485591888428,7.445485591888428,7.445485591888428,0.0,0.0,0.0
1714704119.6610484,2047,0,0,,7.448463439941406,7.448463439941406,7.448463439941406,0.0,0.0,0.0
1714704119.6658745,2048,0,0,,7.451366424560547,7.451366424560547,7.451366424560547,0.0,0.0,0.0
1714704119.6725066,2049,0,0,,7.45419454574585,7.45419454574585,7.45419454574585,0.0,0.0,0.0
1714704119.6791751,2050,0,0,,7.456948280334473,7.456948280334473,7.456948280334473,0.0,0.0,0.0
1714704119.6859539,2051,0,0,,7.459627628326416,7.459627628326416,7.459627628326416,0.0,0.0,0.0
1714704119.692627,2052,0,0,,7.462231159210205,7.462231159210205,7.462231159210205,0.0,0.0,0.0
1714704119.6991348,2053,0,0,,7.4647603034973145,7.4647603034973145,7.4647603034973145,0.0,0.0,0.0
1714704119.7059147,2054,0,0,,7.4672136306762695,7.4672136306762695,7.4672136306762695,0.0,0.0,0.0
1714704119.712482,2055,0,0,,7.469592094421387,7.469592094421387,7.469592094421387,0.0,0.0,0.0
1714704119.7191257,2056,0,0,,7.47189474105835,7.47189474105835,7.47189474105835,0.0,0.0,0.0
1714704119.725901,2057,0,0,,7.474122524261475,7.474122524261475,7.474122524261475,0.0,0.0,0.0
1714704119.732415,2058,0,0,,7.476274490356445,7.476274490356445,7.476274490356445,0.0,0.0,0.0
1714704119.7391713,2059,0,0,,7.47835111618042,7.47835111618042,7.47835111618042,0.0,0.0,0.0
1714704119.745781,2060,0,0,,7.480351448059082,7.480351448059082,7.480351448059082,0.0,0.0,0.0
1714704119.7524843,2061,0,0,,7.48227596282959,7.48227596282959,7.48227596282959,0.0,0.0,0.0
1714704119.7591612,2062,0,0,,7.484125137329102,7.484125137329102,7.484125137329102,0.0,0.0,0.0
1714704119.7657225,2063,0,0,,7.485898017883301,7.485898017883301,7.485898017883301,0.0,0.0,0.0
1714704119.772575,2064,0,0,,7.487594127655029,7.487594127655029,7.487594127655029,0.0,0.0,0.0
1714704119.7791765,2065,0,0,,7.489214897155762,7.489214897155762,7.489214897155762,0.0,0.0,0.0
1714704119.785833,2066,0,0,,7.490758419036865,7.490758419036865,7.490758419036865,0.0,0.0,0.0
1714704119.7925773,2067,0,0,,7.492226600646973,7.492226600646973,7.492226600646973,0.0,0.0,0.0
1714704119.7992446,2068,0,0,,7.493618011474609,7.493618011474609,7.493618011474609,0.0,0.0,0.0
1714704119.80586,2069,0,0,,7.494933128356934,7.494933128356934,7.494933128356934,0.0,0.0,0.0
1714704119.8126397,2070,0,0,,7.496171474456787,7.496171474456787,7.496171474456787,0.0,0.0,0.0
1714704119.8192246,2071,0,0,,7.497333526611328,7.497333526611328,7.497333526611328,0.0,0.0,0.0
1714704119.8259068,2072,0,0,,7.498418807983398,7.498418807983398,7.498418807983398,0.0,0.0,0.0
1714704119.8324845,2073,0,0,,7.499427318572998,7.499427318572998,7.499427318572998,0.0,0.0,0.0
1714704119.8391936,2074,0,0,,7.500359535217285,7.500359535217285,7.500359535217285,0.0,0.0,0.0
1714704119.8458707,2075,0,0,,7.501214504241943,7.501214504241943,7.501214504241943,0.0,0.0,0.0
1714704119.8525326,2076,0,0,,7.501993179321289,7.501993179321289,7.501993179321289,0.0,0.0,0.0
1714704119.8591993,2077,0,0,,7.502694606781006,7.502694606781006,7.502694606781006,0.0,0.0,0.0
1714704119.865798,2078,0,0,,7.503318786621094,7.503318786621094,7.503318786621094,0.0,0.0,0.0
1714704119.8725114,2079,0,0,,7.5038676261901855,7.5038676261901855,7.5038676261901855,0.0,0.0,0.0
1714704119.879161,2080,0,0,,7.504338264465332,7.504338264465332,7.504338264465332,0.0,0.0,0.0
1714704119.8857985,2081,0,0,,7.50473165512085,7.50473165512085,7.50473165512085,0.0,0.0,0.0
1714704119.892594,2082,0,0,,7.505049228668213,7.505049228668213,7.505049228668213,0.0,0.0,0.0
1714704119.899102,2083,0,0,,7.505289077758789,7.505289077758789,7.505289077758789,0.0,0.0,0.0
1714704119.9058204,2084,0,0,,7.5054521560668945,7.5054521560668945,7.5054521560668945,0.0,0.0,0.0
1714704119.9125497,2085,0,0,,7.505538463592529,7.505538463592529,7.505538463592529,0.0,0.0,0.0
1714704119.919084,2086,0,0,,7.505548000335693,7.505548000335693,7.505548000335693,0.0,0.0,0.0
1714704119.9258516,2087,0,0,,7.5054802894592285,7.5054802894592285,7.5054802894592285,0.0,0.0,0.0
1714704119.9324496,2088,0,0,,7.505335330963135,7.505335330963135,7.505335330963135,0.0,0.0,0.0
1714704119.9391954,2089,0,0,,7.50511360168457,7.50511360168457,7.50511360168457,0.0,0.0,0.0
1714704119.9459105,2090,0,0,,7.504814624786377,7.504814624786377,7.504814624786377,0.0,0.0,0.0
1714704119.9524906,2091,0,0,,7.504438877105713,7.504438877105713,7.504438877105713,0.0,0.0,0.0
1714704119.959212,2092,0,0,,7.503986358642578,7.503986358642578,7.503986358642578,0.0,0.0,0.0
1714704119.965777,2093,0,0,,7.503457069396973,7.503457069396973,7.503457069396973,0.0,0.0,0.0
1714704119.972553,2094,0,0,,7.5028510093688965,7.5028510093688965,7.5028510093688965,0.0,0.0,0.0
1714704119.9791582,2095,0,0,,7.502167701721191,7.502167701721191,7.502167701721191,0.0,0.0,0.0
1714704119.9857564,2096,0,0,,7.501407146453857,7.501407146453857,7.501407146453857,0.0,0.0,0.0
1714704119.992555,2097,0,0,,7.500570297241211,7.500570297241211,7.500570297241211,0.0,0.0,0.0
1714704119.9991462,2098,0,0,,7.499657154083252,7.499657154083252,7.499657154083252,0.0,0.0,0.0
1714704120.0059428,2099,0,0,,7.498666286468506,7.498666286468506,7.498666286468506,0.0,0.0,0.0
1714704120.0125387,2100,0,0,,7.497599124908447,7.497599124908447,7.497599124908447,0.0,0.0,0.0
1714704120.019127,2101,0,0,,7.496456146240234,7.496456146240234,7.496456146240234,0.0,0.0,0.0
1714704120.0259001,2102,0,0,,7.495235919952393,7.495235919952393,7.495235919952393,0.0,0.0,0.0
1714704120.0325232,2103,0,0,,7.49393892288208,7.49393892288208,7.49393892288208,0.0,0.0,0.0
1714704120.0391052,2104,0,0,,7.492565631866455,7.492565631866455,7.492565631866455,0.0,0.0,0.0
1714704120.045858,2105,0,0,,7.491116523742676,7.491116523742676,7.491116523742676,0.0,0.0,0.0
1714704120.0525022,2106,0,0,,7.489590167999268,7.489590167999268,7.489590167999268,0.0,0.0,0.0
1714704120.0591805,2107,0,0,,7.487987995147705,7.487987995147705,7.487987995147705,0.0,0.0,0.0
1714704120.065854,2108,0,0,,7.48630952835083,7.48630952835083,7.48630952835083,0.0,0.0,0.0
1714704120.0725117,2109,0,0,,7.484555721282959,7.484555721282959,7.484555721282959,0.0,0.0,0.0
1714704120.079188,2110,0,0,,7.482724666595459,7.482724666595459,7.482724666595459,0.0,0.0,0.0
1714704120.08579,2111,0,0,,7.480817794799805,7.480817794799805,7.480817794799805,0.0,0.0,0.0
1714704120.092592,2112,0,0,,7.4788360595703125,7.4788360595703125,7.4788360595703125,0.0,0.0,0.0
1714704120.099121,2113,0,0,,7.47677755355835,7.47677755355835,7.47677755355835,0.0,0.0,0.0
1714704120.1058888,2114,0,0,,7.474643707275391,7.474643707275391,7.474643707275391,0.0,0.0,0.0
1714704120.1124837,2115,0,0,,7.4724345207214355,7.4724345207214355,7.4724345207214355,0.0,0.0,0.0
1714704120.119101,2116,0,0,,7.470149040222168,7.470149040222168,7.470149040222168,0.0,0.0,0.0
1714704120.1258645,2117,0,0,,7.4677886962890625,7.4677886962890625,7.4677886962890625,0.0,0.0,0.0
1714704120.1325235,2118,0,0,,7.465352535247803,7.465352535247803,7.465352535247803,0.0,0.0,0.0
1714704120.1391485,2119,0,0,,7.462841987609863,7.462841987609863,7.462841987609863,0.0,0.0,0.0
1714704120.145882,2120,0,0,,7.460256099700928,7.460256099700928,7.460256099700928,0.0,0.0,0.0
1714704120.1525536,2121,0,0,,7.457595348358154,7.457595348358154,7.457595348358154,0.0,0.0,0.0
1714704120.1591876,2122,0,0,,7.454859256744385,7.454859256744385,7.454859256744385,0.0,0.0,0.0
1714704120.165841,2123,0,0,,7.4520487785339355,7.4520487785339355,7.4520487785339355,0.0,0.0,0.0
1714704120.1727357,2124,0,0,,7.449163913726807,7.449163913726807,7.449163913726807,0.0,0.0,0.0
1714704120.179118,2125,0,0,,7.446203708648682,7.446203708648682,7.446203708648682,0.0,0.0,0.0
1714704120.1857824,2126,0,0,,7.443170070648193,7.443170070648193,7.443170070648193,0.0,0.0,0.0
1714704120.192607,2127,0,0,,7.440061569213867,7.440061569213867,7.440061569213867,0.0,0.0,0.0
1714704120.1991665,2128,0,0,,7.436879634857178,7.436879634857178,7.436879634857178,0.0,0.0,0.0
1714704120.2059176,2129,0,0,,7.433623313903809,7.433623313903809,7.433623313903809,0.0,0.0,0.0
1714704120.212502,2130,0,0,,7.430293560028076,7.430293560028076,7.430293560028076,0.0,0.0,0.0
1714704120.2190704,2131,0,0,,7.4268903732299805,7.4268903732299805,7.4268903732299805,0.0,0.0,0.0
1714704120.225959,2132,0,0,,7.423413276672363,7.423413276672363,7.423413276672363,0.0,0.0,0.0
1714704120.232524,2133,0,0,,7.419862747192383,7.419862747192383,7.419862747192383,0.0,0.0,0.0
1714704120.2392063,2134,0,0,,7.416238784790039,7.416238784790039,7.416238784790039,0.0,0.0,0.0
1714704120.245823,2135,0,0,,7.41254186630249,7.41254186630249,7.41254186630249,0.0,0.0,0.0
1714704120.252493,2136,0,0,,7.408772945404053,7.408772945404053,7.408772945404053,0.0,0.0,0.0
1714704120.2592838,2137,0,0,,7.40493106842041,7.40493106842041,7.40493106842041,0.0,0.0,0.0
1714704120.2658532,2138,0,0,,7.4010162353515625,7.4010162353515625,7.4010162353515625,0.0,0.0,0.0
1714704120.272723,2139,0,0,,7.397029399871826,7.397029399871826,7.397029399871826,0.0,0.0,0.0
1714704120.2790847,2140,0,0,,7.392970085144043,7.392970085144043,7.392970085144043,0.0,0.0,0.0
1714704120.2857995,2141,0,0,,7.388839244842529,7.388839244842529,7.388839244842529,0.0,0.0,0.0
1714704120.29277,2142,0,0,,7.384636402130127,7.384636402130127,7.384636402130127,0.0,0.0,0.0
1714704120.299128,2143,0,0,,7.380362033843994,7.380362033843994,7.380362033843994,0.0,0.0,0.0
1714704120.305839,2144,0,0,,7.376016139984131,7.376016139984131,7.376016139984131,0.0,0.0,0.0
1714704120.312489,2145,0,0,,7.371599197387695,7.371599197387695,7.371599197387695,0.0,0.0,0.0
1714704120.3190372,2146,0,0,,7.367110729217529,7.367110729217529,7.367110729217529,0.0,0.0,0.0
1714704120.3258598,2147,0,0,,7.362551689147949,7.362551689147949,7.362551689147949,0.0,0.0,0.0
1714704120.3324876,2148,0,0,,7.357922077178955,7.357922077178955,7.357922077178955,0.0,0.0,0.0
1714704120.3390813,2149,0,0,,7.353221893310547,7.353221893310547,7.353221893310547,0.0,0.0,0.0
1714704120.3458188,2150,0,0,,7.348451614379883,7.348451614379883,7.348451614379883,0.0,0.0,0.0
1714704120.3525,2151,0,0,,7.343611717224121,7.343611717224121,7.343611717224121,0.0,0.0,0.0
