Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,w_nominal.x,w_nominal.y,w_nominal.z,w_gust.x,w_gust.y,w_gust.z
1713998526.8947883,61636,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.901605,61637,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.909305,61638,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.9145436,61639,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.9213862,61640,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.9283907,61641,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.9345143,61642,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.9415195,61643,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.94936,61644,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.9553661,61645,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.9615214,61646,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.9684837,61647,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.9749303,61648,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.9815197,61649,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.9885037,61650,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.9949968,61651,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.0027487,61652,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.007968,61653,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.0146337,61654,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.021603,61655,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.028083,61656,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.0346124,61657,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.0415473,61658,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.0479698,61659,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.0558503,61660,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.0615985,61661,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.068209,61662,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.0748174,61663,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.081452,61664,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.0883603,61665,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.0948348,61666,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.1014144,61667,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.1087184,61668,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.1148727,61669,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.121406,61670,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.12806,61671,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.1355498,61672,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.1412938,61673,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.147934,61674,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.1549494,61675,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.161782,61676,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.168901,61677,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.1758823,61678,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.1817327,61679,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.1884563,61680,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.1948407,61681,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.201256,61682,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.209095,61683,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.2149835,61684,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.2220697,61685,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.228988,61686,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.2349434,61687,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.2420585,61688,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.248022,61689,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.2551386,61690,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.2614634,61691,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.269033,61692,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.2746053,61693,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.2812524,61694,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.288277,61695,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.2947025,61696,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.3013232,61697,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.3083136,61698,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.3150625,61699,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.3220816,61700,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.3280585,61701,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.335231,61702,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.342081,61703,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.3481543,61704,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.3549476,61705,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.3618197,61706,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.369304,61707,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.3749895,61708,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.3823855,61709,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.3884225,61710,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.3945599,61711,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.401404,61712,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.4080822,61713,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.4149206,61714,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.4215443,61715,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.4285893,61716,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.4348152,61717,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.441294,61718,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.4482057,61719,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.454685,61720,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.461646,61721,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.4685864,61722,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.4748194,61723,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.4814305,61724,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.4883456,61725,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.4947205,61726,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.501382,61727,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.507909,61728,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.5152202,61729,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.5215945,61730,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.5280623,61731,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.5345654,61732,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.5425365,61733,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.5526862,61734,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.5547318,61735,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.5614617,61736,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.568119,61737,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.574769,61738,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.5816617,61739,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.5879784,61740,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.5948234,61741,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.6019642,61742,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.608085,61743,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.6150384,61744,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.6215417,61745,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.6280477,61746,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.6347554,61747,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.641916,61748,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.6480517,61749,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.655029,61750,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.66131,61751,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.6681063,61752,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.6751895,61753,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.6821249,61754,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.6880934,61755,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.6946435,61756,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.7013326,61757,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.7080967,61758,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.7146997,61759,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.72142,61760,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.7290807,61761,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.7346509,61762,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.741829,61763,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.747915,61764,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.755198,61765,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.7612095,61766,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.7679408,61767,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.7750542,61768,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.7813425,61769,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.7882493,61770,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.7946782,61771,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
